Variables = x, y, ugrad, ux, uy
ZONE I= 80 J= 80 F=point
0.139243 0.0117781 0.00846755 0.00738936 -0.00413483
0.149176 0.0295483 0.00872629 0.00761121 -0.00426821
0.159108 0.0473185 0.00907511 0.00791118 -0.00444643
0.169041 0.0650887 0.00953118 0.00830363 -0.00467901
0.179162 0.0823779 0.00978516 0.00831783 -0.00515394
0.189471 0.0991862 0.010424 0.00885751 -0.00549582
0.199781 0.115995 0.011192 0.0095057 -0.00590784
0.21009 0.132803 0.0121203 0.0102887 -0.00640666
0.220483 0.149234 0.0129576 0.0107964 -0.00716501
0.230961 0.165288 0.0141782 0.0118108 -0.00784383
0.241438 0.181341 0.0156026 0.0129934 -0.00863779
0.251916 0.197395 0.017277 0.0143828 -0.00957232
0.262465 0.212992 0.0187867 0.0152734 -0.0109391
0.273087 0.228132 0.020907 0.0169966 -0.0121744
0.283708 0.243272 0.0233379 0.0189706 -0.0135931
0.29433 0.258412 0.0261394 0.0212448 -0.0152291
0.305014 0.273044 0.028618 0.022587 -0.0175732
0.315761 0.287168 0.0320215 0.0252785 -0.0196564
0.326508 0.301292 0.0358283 0.0282871 -0.0219888
0.337255 0.315416 0.0400884 0.031654 -0.024599
0.348055 0.329009 0.0436863 0.0333061 -0.02827
0.358908 0.34207 0.0484981 0.0369946 -0.0313603
0.369761 0.355131 0.0536416 0.040936 -0.034665
0.380615 0.368192 0.0591125 0.0451296 -0.0381786
0.391512 0.380717 0.0632812 0.046374 -0.0430577
0.402454 0.392706 0.0687287 0.0504125 -0.0467142
0.413395 0.404695 0.0741234 0.0544117 -0.0503353
0.424337 0.416684 0.079402 0.058327 -0.0538761
0.435313 0.428148 0.0825676 0.0578746 -0.0588893
0.446323 0.439085 0.086791 0.0609109 -0.0618267
0.457334 0.450022 0.090403 0.0635126 -0.064334
0.468344 0.46096 0.0933636 0.0656515 -0.0663826
0.479379 0.471391 0.0937182 0.0625101 -0.0698254
0.49044 0.481316 0.0948488 0.0633562 -0.0705853
0.5015 0.491242 0.0950559 0.0635722 -0.0706696
0.51256 0.501167 0.0944065 0.0632015 -0.0701296
0.523637 0.510614 0.0913831 0.0576869 -0.0708737
0.53473 0.519582 0.0890398 0.056293 -0.0689869
0.545824 0.528551 0.0859447 0.0544061 -0.0665317
0.556917 0.537519 0.0822509 0.052121 -0.0636288
0.568017 0.546041 0.0770084 0.0457607 -0.0619375
0.579125 0.554116 0.0725022 0.0431449 -0.0582673
0.590232 0.562191 0.0676999 0.040337 -0.054371
0.60134 0.570266 0.0627504 0.0374231 -0.0503699
0.612446 0.577929 0.0571437 0.0317953 -0.0474812
0.623551 0.585181 0.0522992 0.0291353 -0.043432
0.634656 0.592433 0.0475526 0.0265194 -0.0394711
0.645761 0.599684 0.0429878 0.0239917 -0.03567
0.656857 0.60656 0.0383522 0.019881 -0.0327969
0.667942 0.613061 0.0343771 0.0178364 -0.029388
0.679027 0.619561 0.0306709 0.0159262 -0.0262118
0.690113 0.626061 0.0272556 0.0141595 -0.023289
0.701181 0.632222 0.0240061 0.011539 -0.021051
0.712233 0.638042 0.0212383 0.0102136 -0.0186212
0.723285 0.643862 0.0187369 0.00901495 -0.0164256
0.734337 0.649683 0.0164927 0.00793642 -0.0144576
0.745364 0.655198 0.0144435 0.00641175 -0.0129423
0.756367 0.660407 0.0127003 0.00563854 -0.0113801
0.76737 0.665616 0.0111528 0.00495226 -0.00999304
0.778373 0.670826 0.00978491 0.00434419 -0.00876769
0.789346 0.675762 0.00856672 0.00350075 -0.00781879
0.800288 0.680425 0.00752675 0.00307505 -0.00686994
0.81123 0.685088 0.0066118 0.00270085 -0.00603501
0.822172 0.689751 0.00580903 0.00237183 -0.00530275
0.833079 0.694171 0.00510545 0.00191567 -0.00473243
0.843949 0.698347 0.00450148 0.00168798 -0.00417302
0.85482 0.702524 0.00397308 0.00148897 -0.00368352
0.865691 0.706701 0.00351218 0.00131496 -0.00325673
0.876521 0.710661 0.00311398 0.00106981 -0.00292444
0.887312 0.714405 0.00277207 0.00095092 -0.00260387
0.898102 0.718149 0.00247638 0.000848087 -0.00232663
0.908893 0.721893 0.00222247 0.000759384 -0.00208871
0.919638 0.725445 0.0020094 0.000628555 -0.00190856
0.930339 0.728804 0.0018302 0.00057045 -0.00173903
0.941039 0.732164 0.00168153 0.00052194 -0.00159848
0.95174 0.735524 0.00156139 0.000482175 -0.00148508
0.962392 0.738712 0.00147067 0.000413719 -0.00141128
0.972997 0.74173 0.00140357 0.000392034 -0.00134771
0.983602 0.744748 0.00136039 0.000377038 -0.0013071
0.994207 0.747766 0.00134081 0.000368545 -0.00128917
0.137075 0.0175011 0.0084905 0.00738376 -0.0041915
0.147059 0.0351452 0.00873634 0.00758548 -0.00433408
0.157042 0.0527893 0.00907071 0.00786266 -0.00452287
0.167026 0.0704333 0.00950887 0.00822718 -0.00476781
0.177193 0.087606 0.00974797 0.00821514 -0.00524733
0.187542 0.104307 0.0103722 0.00872999 -0.00560082
0.197891 0.121008 0.011123 0.00934813 -0.00602766
0.208241 0.13771 0.0120293 0.0100935 -0.00654412
0.21867 0.154043 0.0128471 0.010564 -0.00731087
0.229179 0.170009 0.0140473 0.0115418 -0.00800697
0.239689 0.185974 0.0154468 0.0126794 -0.00882255
0.250198 0.20194 0.0170897 0.0140132 -0.00978205
0.260776 0.217457 0.0185732 0.0148444 -0.0111627
0.271423 0.232525 0.020661 0.0165104 -0.0124211
0.28207 0.247593 0.0230514 0.0184137 -0.0138673
0.292717 0.262662 0.0258017 0.0206027 -0.0155325
0.303424 0.277228 0.0282395 0.0218518 -0.0178877
0.314191 0.291293 0.0315861 0.0244565 -0.019989
0.324959 0.305358 0.0353221 0.0273603 -0.0223399
0.335726 0.319423 0.0394956 0.0306063 -0.0249631
0.346545 0.332962 0.043025 0.0321341 -0.0286103
0.357414 0.345974 0.0477426 0.0357173 -0.0316801
0.368284 0.358986 0.0527757 0.0395385 -0.0349569
0.379154 0.371998 0.0581191 0.0436025 -0.0384272
0.390067 0.384479 0.0621906 0.0447424 -0.0431948
0.401022 0.396428 0.0675198 0.0487139 -0.0467534
0.411977 0.408377 0.0727897 0.0526443 -0.0502685
0.422932 0.420327 0.0779369 0.0564948 -0.0536888
0.43392 0.431753 0.0810098 0.0560515 -0.0584877
0.444942 0.442658 0.0851477 0.0591359 -0.0612624
0.455964 0.453562 0.0886872 0.0617931 -0.0636162
0.466985 0.464466 0.0915841 0.0639934 -0.065517
0.478031 0.474867 0.0919012 0.0610247 -0.0687154
0.489101 0.484766 0.0930406 0.0620452 -0.0693322
0.500171 0.494664 0.0932804 0.0624334 -0.0693058
0.511241 0.504562 0.0926769 0.0622221 -0.0686834
0.522326 0.513984 0.0896892 0.0569787 -0.0692645
0.533428 0.52293 0.0874521 0.0557989 -0.0673377
0.544529 0.531875 0.08448 0.0541055 -0.0648804
0.555631 0.540821 0.0809115 0.0519788 -0.062007
0.566739 0.549322 0.0757439 0.0458596 -0.060283
0.577854 0.557378 0.0713849 0.0433943 -0.0566811
0.588969 0.565435 0.066731 0.0407087 -0.0528755
0.600084 0.573491 0.0619186 0.0378767 -0.0489823
0.611198 0.581137 0.0563805 0.0323829 -0.0461532
0.62231 0.588373 0.0516632 0.0297724 -0.0422218
